% Daily baseline values on the 12 scale
% Created 11-May-2023 12:02:58
%
% The CO2 data here are daily baseline averages.  The file contains all
% valid readings, with missing values denoted by NaN.  The data used to
% calculate the daily averages have been screened to eliminate local
% influences, such as the impacts of downslope vegetation or volcanic
% fumaroles, on the record.
%
% We provide these data primarily for the users interested in subweekly or
% finer-scale variability. For users interested primarily in longer-term
% variability, we recommend using standard weekly or monthly products which
% are more authoritative on these longer time scales.  The standard weekly
% and monthly products are located at:
%
% http://scrippsco2.ucsd.edu/data/atmospheric_co2/
%
% Further details on these this high resolution dataset can be found in the
% technical report:
%
% Walker, S. J., R. F. Keeling and S. C. Piper
% (2016). Reconstruction of the Mauna Loa Carbon Dioxide Record using
% High Frequency APC Data from 1958 through 2004. La Jolla, California,
% Scripps Institution of Oceanography: 1-17.
%
%
% Yr    - Year
% Mn    - Month
% Dy    - Day
% CO2   - CO2 baseline value
% NB    - Number of hourly averages in the baseline
% scale - Calibration scale code
%
% Yr, Mn, Dy,    CO2, NB, scale
2012, 02, 25, 393.85,  8, 12.0
2012, 02, 26,    NaN,  0, 12.0
2012, 02, 27, 394.22,  8, 12.0
2012, 02, 28,    NaN,  0, 12.0
2012, 02, 29, 394.26, 11, 12.0
2012, 03, 01, 394.62,  5, 12.0
2012, 03, 02,    NaN,  0, 12.0
2012, 03, 03, 394.60,  7, 12.0
2012, 03, 04, 394.54, 19, 12.0
2012, 03, 05, 394.11, 21, 12.0
2012, 03, 06, 393.33, 14, 12.0
2012, 03, 07, 393.34, 13, 12.0
2012, 03, 08, 393.29, 10, 12.0
2012, 03, 09, 393.32, 19, 12.0
2012, 03, 10, 393.21, 18, 12.0
2012, 03, 11, 393.30, 18, 12.0
2012, 03, 12, 393.97, 15, 12.0
2012, 03, 13, 393.71,  6, 12.0
2012, 03, 14, 394.97, 13, 12.0
2012, 03, 15, 395.17, 15, 12.0
2012, 03, 16, 395.17, 21, 12.0
2012, 03, 17, 394.93, 12, 12.0
2012, 03, 18, 394.43, 10, 12.0
2012, 03, 19, 395.09,  9, 12.0
2012, 03, 20, 394.32,  3, 12.0
2012, 03, 21, 394.43,  7, 12.0
2012, 03, 22, 394.72,  8, 12.0
2012, 03, 23, 394.92, 11, 12.0
2012, 03, 24, 395.54, 13, 12.0
2012, 03, 25, 395.45, 10, 12.0
2012, 03, 26, 396.29, 12, 12.0
2012, 03, 27,    NaN,  0, 12.0
2012, 03, 28, 394.61,  1, 12.0
2012, 03, 29, 394.88, 21, 12.0
2012, 03, 30, 395.17, 13, 12.0
2012, 03, 31, 395.05, 20, 12.0
2012, 04, 01, 395.02, 13, 12.0
2012, 04, 02, 395.18, 10, 12.0
2012, 04, 03,    NaN,  0, 12.0
2012, 04, 04, 396.26,  6, 12.0
2012, 04, 05,    NaN,  0, 12.0
2012, 04, 06, 395.91,  7, 12.0
2012, 04, 07, 395.71, 17, 12.0
2012, 04, 08, 396.31,  6, 12.0
2012, 04, 09, 397.16, 16, 12.0
2012, 04, 10, 397.84, 10, 12.0
2012, 04, 11, 397.76,  2, 12.0
2012, 04, 12,    NaN,  0, 12.0
2012, 04, 13,    NaN,  0, 12.0
2012, 04, 14, 396.12, 10, 12.0
2012, 04, 15, 396.35, 18, 12.0
2012, 04, 16, 395.86, 14, 12.0
2012, 04, 17, 396.23,  4, 12.0
2012, 04, 18, 395.96, 12, 12.0
2012, 04, 19, 396.24, 15, 12.0
2012, 04, 20, 396.43,  9, 12.0
2012, 04, 21, 396.80,  7, 12.0
2012, 04, 22, 396.97, 13, 12.0
2012, 04, 23, 397.16, 19, 12.0
2012, 04, 24, 396.93, 12, 12.0
2012, 04, 25, 396.76, 17, 12.0
2012, 04, 26, 396.58, 21, 12.0
2012, 04, 27, 396.72, 10, 12.0
2012, 04, 28, 396.66, 14, 12.0
2012, 04, 29, 396.88, 14, 12.0
2012, 04, 30, 396.91, 16, 12.0
2012, 05, 01, 396.98,  5, 12.0
2012, 05, 02, 396.80,  7, 12.0
2012, 05, 03, 397.59, 19, 12.0
2012, 05, 04, 397.04, 21, 12.0
2012, 05, 05, 397.19, 22, 12.0
2012, 05, 06, 397.10, 22, 12.0
2012, 05, 07, 397.22, 21, 12.0
2012, 05, 08, 397.22, 14, 12.0
2012, 05, 09, 397.30, 12, 12.0
2012, 05, 10, 397.29, 11, 12.0
2012, 05, 11, 397.39, 17, 12.0
2012, 05, 12, 397.55, 17, 12.0
2012, 05, 13, 397.57, 13, 12.0
2012, 05, 14, 397.32, 14, 12.0
2012, 05, 15, 397.15, 15, 12.0
2012, 05, 16, 397.39, 16, 12.0
2012, 05, 17, 397.47, 12, 12.0
2012, 05, 18, 397.11,  9, 12.0
2012, 05, 19, 395.83,  5, 12.0
2012, 05, 20, 395.53,  6, 12.0
2012, 05, 21, 396.41,  7, 12.0
2012, 05, 22, 396.82,  9, 12.0
2012, 05, 23, 396.85,  5, 12.0
2012, 05, 24, 395.29, 18, 12.0
2012, 05, 25, 396.45, 12, 12.0
2012, 05, 26, 396.68, 12, 12.0
2012, 05, 27, 396.50,  5, 12.0
2012, 05, 28, 396.47, 12, 12.0
2012, 05, 29,    NaN,  0, 12.0
2012, 05, 30, 395.25, 11, 12.0
2012, 05, 31, 396.85, 11, 12.0
2012, 06, 01, 396.73, 17, 12.0
2012, 06, 02, 395.67,  7, 12.0
2012, 06, 03, 396.90, 11, 12.0
2012, 06, 04, 395.82, 18, 12.0
2012, 06, 05, 395.61, 15, 12.0
2012, 06, 06, 395.81, 16, 12.0
2012, 06, 07, 395.24, 21, 12.0
2012, 06, 08, 395.09, 22, 12.0
2012, 06, 09, 396.88, 14, 12.0
2012, 06, 10, 396.92, 15, 12.0
2012, 06, 11, 396.69,  8, 12.0
2012, 06, 12,    NaN,  0, 12.0
2012, 06, 13, 396.75,  8, 12.0
2012, 06, 14, 396.28,  3, 12.0
2012, 06, 15, 396.29,  4, 12.0
2012, 06, 16, 394.93, 16, 12.0
2012, 06, 17, 395.67,  8, 12.0
2012, 06, 18, 395.84, 21, 12.0
2012, 06, 19, 395.90, 10, 12.0
2012, 06, 20, 396.11, 11, 12.0
2012, 06, 21, 395.82,  6, 12.0
2012, 06, 22, 395.90,  9, 12.0
2012, 06, 23, 395.64, 17, 12.0
2012, 06, 24, 395.80, 18, 12.0
2012, 06, 25, 395.74, 16, 12.0
2012, 06, 26, 395.71, 10, 12.0
2012, 06, 27, 395.76, 14, 12.0
2012, 06, 28, 395.52,  1, 12.0
2012, 06, 29,    NaN,  0, 12.0
2012, 06, 30,    NaN,  0, 12.0
2012, 07, 01, 395.41,  3, 12.0
2012, 07, 02, 395.30,  7, 12.0
2012, 07, 03,    NaN,  0, 12.0
2012, 07, 04, 395.07, 21, 12.0
2012, 07, 05, 395.18, 21, 12.0
2012, 07, 06, 395.02, 20, 12.0
2012, 07, 07, 394.74,  8, 12.0
2012, 07, 08,    NaN,  0, 12.0
2012, 07, 09, 394.86, 13, 12.0
2012, 07, 10, 394.77, 12, 12.0
2012, 07, 11, 394.52,  9, 12.0
2012, 07, 12, 394.66, 13, 12.0
2012, 07, 13, 394.28, 19, 12.0
2012, 07, 14,    NaN,  0, 12.0
2012, 07, 15, 394.97,  5, 12.0
2012, 07, 16, 394.91,  2, 12.0
2012, 07, 17,    NaN,  0, 12.0
2012, 07, 18,    NaN,  0, 12.0
2012, 07, 19, 394.89,  4, 12.0
2012, 07, 20, 394.66, 10, 12.0
2012, 07, 21, 394.14, 17, 12.0
2012, 07, 22, 394.66,  7, 12.0
2012, 07, 23, 393.94,  9, 12.0
2012, 07, 24, 394.31,  5, 12.0
2012, 07, 25, 394.18,  8, 12.0
2012, 07, 26,    NaN,  0, 12.0
2012, 07, 27,    NaN,  0, 12.0
2012, 07, 28, 393.82,  8, 12.0
2012, 07, 29, 394.07,  8, 12.0
2012, 07, 30, 393.21, 11, 12.0
2012, 07, 31, 393.12, 13, 12.0
2012, 08, 01, 393.20, 13, 12.0
2012, 08, 02, 393.60,  8, 12.0
2012, 08, 03,    NaN,  0, 12.0
2012, 08, 04, 393.82,  5, 12.0
2012, 08, 05, 393.23, 16, 12.0
2012, 08, 06, 393.39,  8, 12.0
2012, 08, 07, 393.59,  7, 12.0
2012, 08, 08, 393.15, 17, 12.0
2012, 08, 09, 393.47, 15, 12.0
2012, 08, 10, 393.51, 12, 12.0
2012, 08, 11, 393.10, 12, 12.0
2012, 08, 12, 393.05,  9, 12.0
2012, 08, 13, 392.44, 15, 12.0
2012, 08, 14, 392.31,  8, 12.0
2012, 08, 15, 392.57, 15, 12.0
2012, 08, 16, 392.62, 15, 12.0
2012, 08, 17, 392.62, 15, 12.0
2012, 08, 18, 392.58,  8, 12.0
2012, 08, 19, 392.28, 12, 12.0
2012, 08, 20,    NaN,  0, 12.0
2012, 08, 21, 391.60,  2, 12.0
2012, 08, 22, 391.45, 15, 12.0
2012, 08, 23, 391.48, 18, 12.0
2012, 08, 24, 391.77,  8, 12.0
2012, 08, 25, 391.96, 13, 12.0
2012, 08, 26, 391.78,  3, 12.0
2012, 08, 27, 391.98,  7, 12.0
2012, 08, 28, 391.99, 11, 12.0
2012, 08, 29, 392.01,  6, 12.0
2012, 08, 30, 392.01, 12, 12.0
2012, 08, 31, 392.01, 15, 12.0
2012, 09, 01, 391.90, 11, 12.0
2012, 09, 02, 392.15,  8, 12.0
2012, 09, 03, 392.11, 18, 12.0
2012, 09, 04, 392.14,  5, 12.0
2012, 09, 05, 391.84,  3, 12.0
2012, 09, 06, 391.94,  7, 12.0
2012, 09, 07,    NaN,  0, 12.0
2012, 09, 08,    NaN,  0, 12.0
2012, 09, 09, 390.30, 13, 12.0
2012, 09, 10, 390.24,  6, 12.0
2012, 09, 11,    NaN,  0, 12.0
2012, 09, 12, 391.45,  9, 12.0
2012, 09, 13, 391.67, 14, 12.0
2012, 09, 14, 391.41,  3, 12.0
2012, 09, 15,    NaN,  0, 12.0
2012, 09, 16, 390.99, 11, 12.0
2012, 09, 17, 390.53,  4, 12.0
2012, 09, 18, 390.57,  5, 12.0
2012, 09, 19,    NaN,  0, 12.0
2012, 09, 20, 391.01, 16, 12.0
2012, 09, 21, 391.46, 11, 12.0
2012, 09, 22, 391.13, 11, 12.0
2012, 09, 23, 390.85, 21, 12.0
2012, 09, 24, 390.99, 21, 12.0
2012, 09, 25, 391.08,  8, 12.0
2012, 09, 26, 391.06,  3, 12.0
2012, 09, 27,    NaN,  0, 12.0
2012, 09, 28,    NaN,  0, 12.0
2012, 09, 29,    NaN,  0, 12.0
2012, 09, 30,    NaN,  0, 12.0
2012, 10, 01,    NaN,  0, 12.0
2012, 10, 02,    NaN,  0, 12.0
2012, 10, 03,    NaN,  0, 12.0
2012, 10, 04,    NaN,  0, 12.0
2012, 10, 05,    NaN,  0, 12.0
2012, 10, 06,    NaN,  0, 12.0
2012, 10, 07,    NaN,  0, 12.0
2012, 10, 08,    NaN,  0, 12.0
2012, 10, 09,    NaN,  0, 12.0
2012, 10, 10,    NaN,  0, 12.0
2012, 10, 11,    NaN,  0, 12.0
2012, 10, 12,    NaN,  0, 12.0
2012, 10, 13,    NaN,  0, 12.0
2012, 10, 14,    NaN,  0, 12.0
2012, 10, 15,    NaN,  0, 12.0
2012, 10, 16,    NaN,  0, 12.0
2012, 10, 17,    NaN,  0, 12.0
2012, 10, 18, 391.20,  8, 12.0
2012, 10, 19, 391.54, 13, 12.0
2012, 10, 20, 391.30, 19, 12.0
2012, 10, 21, 391.31,  8, 12.0
2012, 10, 22, 391.36,  3, 12.0
2012, 10, 23, 391.46,  8, 12.0
2012, 10, 24, 391.59, 14, 12.0
2012, 10, 25, 391.84,  7, 12.0
2012, 10, 26, 391.41, 12, 12.0
2012, 10, 27, 391.31, 12, 12.0
2012, 10, 28, 391.52, 18, 12.0
2012, 10, 29, 391.62, 19, 12.0
2012, 10, 30, 391.46, 11, 12.0
2012, 10, 31, 391.54, 11, 12.0
2012, 11, 01,    NaN,  0, 12.0
2012, 11, 02,    NaN,  0, 12.0
2012, 11, 03, 392.15,  5, 12.0
2012, 11, 04, 391.82,  6, 12.0
2012, 11, 05, 391.76, 14, 12.0
2012, 11, 06, 391.90,  2, 12.0
2012, 11, 07, 392.63,  6, 12.0
2012, 11, 08, 392.57,  8, 12.0
2012, 11, 09, 392.49, 17, 12.0
2012, 11, 10, 393.37,  7, 12.0
2012, 11, 11, 392.81,  9, 12.0
2012, 11, 12, 392.92,  9, 12.0
2012, 11, 13, 393.12,  9, 12.0
2012, 11, 14, 393.42, 16, 12.0
2012, 11, 15, 393.60, 21, 12.0
2012, 11, 16, 393.92, 19, 12.0
2012, 11, 17, 393.74, 15, 12.0
2012, 11, 18, 393.34, 12, 12.0
2012, 11, 19, 393.18, 19, 12.0
2012, 11, 20, 393.28, 14, 12.0
2012, 11, 21, 393.35, 21, 12.0
2012, 11, 22, 393.35, 18, 12.0
2012, 11, 23, 393.45, 20, 12.0
2012, 11, 24, 393.21, 16, 12.0
2012, 11, 25, 392.94, 17, 12.0
2012, 11, 26, 393.26,  6, 12.0
2012, 11, 27, 394.54,  7, 12.0
2012, 11, 28, 394.17, 17, 12.0
2012, 11, 29, 393.57, 21, 12.0
2012, 11, 30, 393.98, 16, 12.0
2012, 12, 01, 394.02,  7, 12.0
2012, 12, 02, 393.51,  8, 12.0
2012, 12, 03, 393.39, 10, 12.0
2012, 12, 04, 393.20,  8, 12.0
2012, 12, 05, 393.44, 12, 12.0
2012, 12, 06, 393.84,  7, 12.0
2012, 12, 07, 393.79,  4, 12.0
2012, 12, 08, 394.44, 11, 12.0
2012, 12, 09, 394.30,  6, 12.0
2012, 12, 10, 394.98, 10, 12.0
2012, 12, 11,    NaN,  0, 12.0
2012, 12, 12, 394.18, 17, 12.0
2012, 12, 13, 394.42, 15, 12.0
2012, 12, 14, 394.70, 21, 12.0
2012, 12, 15, 394.87, 19, 12.0
2012, 12, 16, 394.56, 21, 12.0
2012, 12, 17, 394.44, 11, 12.0
2012, 12, 18, 394.64,  4, 12.0
2012, 12, 19, 395.24,  3, 12.0
2012, 12, 20, 395.36, 10, 12.0
2012, 12, 21, 394.51, 18, 12.0
2012, 12, 22, 394.69,  3, 12.0
2012, 12, 23, 395.20,  7, 12.0
2012, 12, 24, 395.03, 18, 12.0
2012, 12, 25, 394.38, 11, 12.0
2012, 12, 26, 394.78, 19, 12.0
2012, 12, 27, 395.02, 20, 12.0
2012, 12, 28, 394.97,  8, 12.0
2012, 12, 29, 394.45,  6, 12.0
2012, 12, 30, 394.57, 19, 12.0
2012, 12, 31, 394.41,  3, 12.0
2013, 01, 01, 394.71,  8, 12.0
2013, 01, 02, 394.67, 15, 12.0
2013, 01, 03, 394.94, 11, 12.0
2013, 01, 04, 394.91,  7, 12.0
2013, 01, 05,    NaN,  0, 12.0
2013, 01, 06, 395.40, 15, 12.0
2013, 01, 07, 395.30, 17, 12.0
2013, 01, 08, 395.26,  4, 12.0
2013, 01, 09, 395.66, 15, 12.0
2013, 01, 10, 395.70, 17, 12.0
2013, 01, 11, 395.50,  9, 12.0
2013, 01, 12, 395.70,  6, 12.0
2013, 01, 13, 395.66, 10, 12.0
2013, 01, 14, 395.65,  6, 12.0
2013, 01, 15, 395.73,  3, 12.0
2013, 01, 16, 396.84,  4, 12.0
2013, 01, 17, 395.78, 14, 12.0
2013, 01, 18, 395.66, 16, 12.0
2013, 01, 19, 398.15, 16, 12.0
2013, 01, 20, 396.73, 19, 12.0
2013, 01, 21, 395.43, 19, 12.0
2013, 01, 22, 395.49, 12, 12.0
2013, 01, 23, 395.75, 12, 12.0
2013, 01, 24, 395.95, 10, 12.0
2013, 01, 25, 395.69,  2, 12.0
2013, 01, 26, 395.48,  5, 12.0
2013, 01, 27, 395.31, 12, 12.0
2013, 01, 28, 395.44, 12, 12.0
2013, 01, 29, 396.49, 10, 12.0
2013, 01, 30, 396.32, 14, 12.0
2013, 01, 31, 396.15, 11, 12.0
2013, 02, 01, 395.66, 16, 12.0
2013, 02, 02, 396.81, 16, 12.0
2013, 02, 03, 396.70,  8, 12.0
2013, 02, 04, 397.22,  6, 12.0
2013, 02, 05,    NaN,  0, 12.0
2013, 02, 06, 396.58,  9, 12.0
2013, 02, 07, 396.59, 19, 12.0
2013, 02, 08, 396.68,  6, 12.0
2013, 02, 09, 396.58, 10, 12.0
2013, 02, 10, 396.87, 15, 12.0
2013, 02, 11,    NaN,  0, 12.0
2013, 02, 12, 396.02,  8, 12.0
2013, 02, 13, 396.16,  7, 12.0
2013, 02, 14,    NaN,  0, 12.0
2013, 02, 15, 397.45,  7, 12.0
2013, 02, 16, 398.08,  8, 12.0
2013, 02, 17, 397.67, 18, 12.0
2013, 02, 18, 397.54, 19, 12.0
2013, 02, 19, 397.55,  3, 12.0
2013, 02, 20, 396.65,  8, 12.0
2013, 02, 21, 396.70, 10, 12.0
2013, 02, 22, 397.26,  5, 12.0
2013, 02, 23, 397.26,  5, 12.0
2013, 02, 24,    NaN,  0, 12.0
2013, 02, 25,    NaN,  0, 12.0
2013, 02, 26,    NaN,  0, 12.0
2013, 02, 27, 396.84, 17, 12.0
2013, 02, 28, 396.94, 18, 12.0
2013, 03, 01, 396.94, 20, 12.0
2013, 03, 02, 396.89, 11, 12.0
2013, 03, 03, 398.53, 14, 12.0
2013, 03, 04,    NaN,  0, 12.0
2013, 03, 05,    NaN,  0, 12.0
2013, 03, 06, 396.60,  4, 12.0
2013, 03, 07, 396.56,  6, 12.0
2013, 03, 08,    NaN,  0, 12.0
2013, 03, 09, 397.33, 13, 12.0
2013, 03, 10, 396.68, 10, 12.0
2013, 03, 11, 396.39,  8, 12.0
2013, 03, 12, 396.81,  7, 12.0
2013, 03, 13, 397.32,  8, 12.0
2013, 03, 14, 397.39, 18, 12.0
2013, 03, 15, 397.49, 14, 12.0
2013, 03, 16, 397.50,  8, 12.0
2013, 03, 17, 396.89,  8, 12.0
2013, 03, 18,    NaN,  0, 12.0
2013, 03, 19, 397.46,  3, 12.0
2013, 03, 20, 397.41, 11, 12.0
2013, 03, 21, 397.37,  9, 12.0
2013, 03, 22, 397.32,  5, 12.0
2013, 03, 23,    NaN,  0, 12.0
2013, 03, 24, 397.23,  8, 12.0
2013, 03, 25, 397.36, 18, 12.0
2013, 03, 26, 397.12,  4, 12.0
2013, 03, 27, 398.46,  5, 12.0
2013, 03, 28, 398.35,  9, 12.0
2013, 03, 29, 398.48,  5, 12.0
2013, 03, 30, 398.62, 14, 12.0
2013, 03, 31, 398.46,  2, 12.0
2013, 04, 01, 398.71, 19, 12.0
2013, 04, 02, 398.35,  8, 12.0
2013, 04, 03, 398.41,  9, 12.0
2013, 04, 04,    NaN,  0, 12.0
2013, 04, 05,    NaN,  0, 12.0
2013, 04, 06, 397.83, 13, 12.0
2013, 04, 07, 397.76,  8, 12.0
2013, 04, 08, 398.27,  6, 12.0
2013, 04, 09, 398.45,  1, 12.0
2013, 04, 10, 397.36,  8, 12.0
2013, 04, 11, 397.70, 14, 12.0
2013, 04, 12, 397.83, 17, 12.0
2013, 04, 13, 397.34, 14, 12.0
2013, 04, 14, 397.37,  8, 12.0
2013, 04, 15,    NaN,  0, 12.0
2013, 04, 16,    NaN,  0, 12.0
2013, 04, 17,    NaN,  0, 12.0
2013, 04, 18, 399.41,  6, 12.0
2013, 04, 19, 398.82,  7, 12.0
2013, 04, 20, 399.06,  9, 12.0
2013, 04, 21,    NaN,  0, 12.0
2013, 04, 22, 398.47,  5, 12.0
2013, 04, 23, 398.54,  7, 12.0
2013, 04, 24, 398.41,  8, 12.0
2013, 04, 25, 399.72,  5, 12.0
2013, 04, 26, 399.80,  9, 12.0
2013, 04, 27,    NaN,  0, 12.0
2013, 04, 28,    NaN,  0, 12.0
2013, 04, 29, 399.60,  7, 12.0
2013, 04, 30, 399.60, 10, 12.0
2013, 05, 01, 399.49, 20, 12.0
2013, 05, 02, 399.72,  3, 12.0
2013, 05, 03, 399.98, 10, 12.0
2013, 05, 04, 399.79,  6, 12.0
2013, 05, 05, 399.59, 15, 12.0
2013, 05, 06, 399.70, 15, 12.0
2013, 05, 07, 399.87,  8, 12.0
2013, 05, 08,    NaN,  0, 12.0
2013, 05, 09, 399.95, 13, 12.0
2013, 05, 10, 399.57, 15, 12.0
2013, 05, 11, 399.62, 22, 12.0
2013, 05, 12, 399.59,  4, 12.0
2013, 05, 13, 400.34,  1, 12.0
2013, 05, 14, 400.08, 10, 12.0
2013, 05, 15, 399.90,  7, 12.0
2013, 05, 16, 400.43, 12, 12.0
2013, 05, 17, 400.23,  5, 12.0
2013, 05, 18, 399.98, 15, 12.0
2013, 05, 19, 400.33, 15, 12.0
2013, 05, 20, 399.90,  8, 12.0
2013, 05, 21, 400.09,  9, 12.0
2013, 05, 22, 400.03, 15, 12.0
2013, 05, 23, 400.05, 14, 12.0
2013, 05, 24, 400.26, 12, 12.0
2013, 05, 25, 400.38, 20, 12.0
2013, 05, 26, 400.71, 11, 12.0
2013, 05, 27, 400.45, 13, 12.0
2013, 05, 28, 400.23, 20, 12.0
2013, 05, 29, 400.51,  7, 12.0
2013, 05, 30, 398.59,  6, 12.0
2013, 05, 31,    NaN,  0, 12.0
2013, 06, 01, 399.56, 19, 12.0
2013, 06, 02, 399.61, 22, 12.0
2013, 06, 03, 399.61, 21, 12.0
2013, 06, 04, 399.23, 18, 12.0
2013, 06, 05, 399.69, 21, 12.0
2013, 06, 06, 399.51, 12, 12.0
2013, 06, 07, 398.98, 21, 12.0
2013, 06, 08, 398.81, 10, 12.0
2013, 06, 09,    NaN,  0, 12.0
2013, 06, 10,    NaN,  0, 12.0
2013, 06, 11, 397.99, 14, 12.0
2013, 06, 12, 399.15, 14, 12.0
2013, 06, 13, 399.13, 13, 12.0
2013, 06, 14, 398.99, 22, 12.0
2013, 06, 15, 398.82, 12, 12.0
2013, 06, 16, 398.41, 15, 12.0
2013, 06, 17, 398.03, 16, 12.0
2013, 06, 18, 398.11,  2, 12.0
2013, 06, 19, 398.25,  6, 12.0
2013, 06, 20, 398.12,  9, 12.0
2013, 06, 21, 398.18, 15, 12.0
2013, 06, 22, 398.54, 21, 12.0
2013, 06, 23, 398.74, 22, 12.0
2013, 06, 24, 398.94, 16, 12.0
2013, 06, 25, 399.28, 14, 12.0
2013, 06, 26, 399.23, 12, 12.0
2013, 06, 27, 398.70, 22, 12.0
2013, 06, 28, 398.77, 22, 12.0
2013, 06, 29, 398.79, 14, 12.0
2013, 06, 30, 398.69, 10, 12.0
2013, 07, 01, 398.66, 14, 12.0
2013, 07, 02, 398.27, 11, 12.0
2013, 07, 03,    NaN,  0, 12.0
2013, 07, 04,    NaN,  0, 12.0
2013, 07, 05, 397.06,  8, 12.0
2013, 07, 06, 397.44,  9, 12.0
2013, 07, 07,    NaN,  0, 12.0
2013, 07, 08, 397.94,  7, 12.0
2013, 07, 09, 398.11, 20, 12.0
2013, 07, 10, 398.01, 17, 12.0
2013, 07, 11, 397.67,  8, 12.0
2013, 07, 12, 397.43,  4, 12.0
2013, 07, 13,    NaN,  0, 12.0
2013, 07, 14, 397.86,  4, 12.0
2013, 07, 15, 397.38, 13, 12.0
2013, 07, 16, 397.05, 21, 12.0
2013, 07, 17, 396.95, 15, 12.0
2013, 07, 18, 397.06,  8, 12.0
2013, 07, 19,    NaN,  0, 12.0
2013, 07, 20,    NaN,  0, 12.0
2013, 07, 21,    NaN,  0, 12.0
2013, 07, 22, 396.27, 12, 12.0
2013, 07, 23, 397.40,  6, 12.0
2013, 07, 24, 396.93, 15, 12.0
2013, 07, 25, 397.10,  9, 12.0
2013, 07, 26, 397.41, 17, 12.0
2013, 07, 27, 397.45, 12, 12.0
2013, 07, 28, 397.27, 14, 12.0
2013, 07, 29, 396.18, 10, 12.0
2013, 07, 30,    NaN,  0, 12.0
2013, 07, 31, 396.57, 11, 12.0
2013, 08, 01, 396.95, 18, 12.0
2013, 08, 02, 396.94,  8, 12.0
2013, 08, 03, 397.02,  6, 12.0
2013, 08, 04, 396.90,  6, 12.0
2013, 08, 05,    NaN,  0, 12.0
2013, 08, 06, 395.76,  7, 12.0
2013, 08, 07,    NaN,  0, 12.0
2013, 08, 08, 395.75,  6, 12.0
2013, 08, 09, 395.84,  8, 12.0
2013, 08, 10, 395.91,  2, 12.0
2013, 08, 11, 395.62,  9, 12.0
2013, 08, 12, 395.33, 10, 12.0
2013, 08, 13, 395.35,  9, 12.0
2013, 08, 14, 395.32, 19, 12.0
2013, 08, 15, 395.38, 12, 12.0
2013, 08, 16, 394.81, 12, 12.0
2013, 08, 17, 394.90,  6, 12.0
2013, 08, 18, 395.37,  6, 12.0
2013, 08, 19, 395.43,  6, 12.0
2013, 08, 20, 396.04,  7, 12.0
2013, 08, 21, 394.42,  1, 12.0
2013, 08, 22, 395.02, 21, 12.0
2013, 08, 23, 395.37, 14, 12.0
2013, 08, 24, 394.69, 10, 12.0
2013, 08, 25, 394.61, 15, 12.0
2013, 08, 26, 394.76, 16, 12.0
2013, 08, 27, 394.83, 17, 12.0
2013, 08, 28, 394.83,  4, 12.0
2013, 08, 29, 393.74,  3, 12.0
2013, 08, 30, 393.68,  8, 12.0
2013, 08, 31, 394.71, 14, 12.0
2013, 09, 01, 394.57, 19, 12.0
2013, 09, 02, 394.62, 18, 12.0
2013, 09, 03, 394.75,  9, 12.0
2013, 09, 04, 393.31,  9, 12.0
2013, 09, 05, 393.33, 12, 12.0
2013, 09, 06, 393.50, 11, 12.0
2013, 09, 07, 393.57, 10, 12.0
2013, 09, 08, 393.95,  9, 12.0
2013, 09, 09, 393.77, 11, 12.0
2013, 09, 10, 393.77, 18, 12.0
2013, 09, 11, 392.97, 22, 12.0
2013, 09, 12, 393.30, 15, 12.0
2013, 09, 13, 393.22,  9, 12.0
2013, 09, 14, 393.37,  7, 12.0
2013, 09, 15,    NaN,  0, 12.0
2013, 09, 16, 393.78,  7, 12.0
2013, 09, 17,    NaN,  0, 12.0
2013, 09, 18, 393.77, 12, 12.0
2013, 09, 19, 393.69, 13, 12.0
2013, 09, 20, 393.62, 17, 12.0
2013, 09, 21, 393.77, 17, 12.0
2013, 09, 22, 393.70, 14, 12.0
2013, 09, 23, 393.31, 15, 12.0
2013, 09, 24, 393.43, 13, 12.0
2013, 09, 25, 393.22,  1, 12.0
2013, 09, 26,    NaN,  0, 12.0
2013, 09, 27,    NaN,  0, 12.0
2013, 09, 28, 393.50, 21, 12.0
2013, 09, 29, 393.32, 10, 12.0
2013, 09, 30, 393.24, 12, 12.0
2013, 10, 01, 393.22, 16, 12.0
2013, 10, 02, 393.54, 10, 12.0
2013, 10, 03, 393.57, 12, 12.0
2013, 10, 04, 393.45,  9, 12.0
2013, 10, 05, 393.65, 12, 12.0
2013, 10, 06, 393.36, 15, 12.0
2013, 10, 07, 393.68,  7, 12.0
2013, 10, 08, 393.56, 19, 12.0
2013, 10, 09, 393.44, 15, 12.0
2013, 10, 10, 393.55, 12, 12.0
2013, 10, 11, 393.51, 21, 12.0
2013, 10, 12, 393.58, 22, 12.0
2013, 10, 13, 393.58, 22, 12.0
2013, 10, 14, 393.84, 22, 12.0
2013, 10, 15, 393.72, 22, 12.0
2013, 10, 16, 393.77, 10, 12.0
2013, 10, 17, 394.01, 11, 12.0
2013, 10, 18, 393.98, 13, 12.0
2013, 10, 19, 394.01, 22, 12.0
2013, 10, 20, 393.93, 21, 12.0
2013, 10, 21, 394.28, 22, 12.0
2013, 10, 22, 394.12, 19, 12.0
2013, 10, 23, 393.96, 22, 12.0
2013, 10, 24, 393.97, 20, 12.0
2013, 10, 25, 394.33,  1, 12.0
2013, 10, 26, 394.35, 11, 12.0
2013, 10, 27, 394.31, 12, 12.0
2013, 10, 28, 394.23, 15, 12.0
2013, 10, 29, 394.35, 14, 12.0
